,id,trial,action,reward,probs_blue,probs_orange
26,171,27,1,0,0.25,0.25
27,171,28,1,0,0.25,0.25
28,171,29,0,1,0.25,0.25
29,171,30,1,0,0.25,0.25
30,171,31,1,0,0.25,0.25
31,171,32,1,0,0.25,0.25
32,171,33,0,0,0.25,0.25
33,171,34,1,0,0.25,0.25
34,171,35,1,0,0.25,0.25
35,171,36,1,0,0.25,0.25
36,171,37,1,0,0.25,0.25
37,171,38,1,1,0.25,0.25
38,171,39,0,0,0.25,0.25
39,171,40,1,1,0.25,0.25
40,171,41,1,0,0.25,0.25
41,171,42,1,0,0.25,0.25
42,171,43,1,0,0.25,0.25
43,171,44,1,0,0.25,0.25
44,171,45,1,0,0.25,0.25
45,171,46,1,0,0.25,0.25
46,171,47,1,0,0.25,0.25
47,171,48,0,0,0.25,0.25
48,171,49,1,0,0.25,0.25
49,171,50,0,1,0.25,0.25
50,171,51,1,0,0.25,0.25
51,171,52,1,0,0.25,0.25
52,171,53,1,0,0.25,0.25
53,171,54,1,0,0.25,0.25
54,171,55,1,0,0.25,0.25
55,171,56,1,0,0.25,0.25
56,171,57,1,0,0.25,0.25
57,171,58,1,1,0.25,0.25
58,171,59,1,0,0.25,0.25
59,171,60,0,1,0.25,0.25
60,171,61,1,1,0.25,0.25
61,171,62,1,0,0.25,0.25
62,171,63,1,1,0.25,0.25
63,171,64,1,1,0.25,0.25
64,171,65,1,0,0.25,0.25
65,171,66,1,0,0.25,0.25
66,171,67,1,0,0.25,0.25
67,171,68,0,0,0.25,0.25
68,171,69,1,0,0.25,0.25
69,171,70,0,0,0.25,0.25
70,171,71,0,0,0.25,0.25
71,171,72,1,0,0.25,0.25
72,171,73,0,0,0.25,0.25
73,171,74,0,0,0.25,0.25
74,171,75,1,0,0.25,0.25
75,171,76,1,0,0.25,0.25
76,171,77,1,0,0.25,0.25
77,171,78,1,0,0.25,0.25
78,171,79,1,1,0.25,0.25
79,171,80,1,0,0.25,0.25
80,171,81,1,0,0.25,0.25
81,171,82,1,0,0.25,0.25
82,171,83,1,0,0.25,0.25
83,171,84,1,0,0.25,0.25
84,171,85,1,0,0.25,0.25
85,171,86,1,0,0.25,0.25
86,171,87,1,0,0.25,0.25
87,171,88,1,0,0.25,0.25
88,171,89,0,0,0.25,0.25
89,171,90,1,1,0.25,0.25
90,171,91,1,0,0.25,0.25
91,171,92,1,1,0.25,0.25
92,171,93,1,0,0.25,0.25
93,171,94,1,0,0.25,0.25
94,171,95,1,0,0.25,0.25
95,171,96,1,0,0.25,0.25
96,171,97,1,0,0.25,0.25
97,171,98,1,1,0.25,0.25
98,171,99,1,1,0.25,0.25
99,171,100,0,0,0.25,0.25
0,172,1,0,0,0.25,0.25
1,172,2,1,1,0.25,0.25
2,172,3,1,0,0.25,0.25
3,172,4,1,0,0.25,0.25
4,172,5,1,0,0.25,0.25
5,172,6,1,1,0.25,0.25
6,172,7,1,0,0.25,0.25
7,172,8,1,0,0.25,0.25
8,172,9,1,1,0.25,0.25
9,172,10,1,1,0.25,0.25
10,172,11,1,0,0.25,0.25
11,172,12,0,0,0.25,0.25
12,172,13,1,0,0.25,0.25
13,172,14,1,0,0.25,0.25
14,172,15,1,1,0.25,0.25
15,172,16,0,0,0.25,0.25
16,172,17,1,0,0.25,0.25
17,172,18,1,0,0.25,0.25
18,172,19,0,0,0.25,0.25
19,172,20,0,0,0.25,0.25
20,172,21,1,0,0.25,0.25
21,172,22,1,0,0.25,0.25
22,172,23,1,0,0.25,0.25
23,172,24,1,0,0.25,0.25
24,172,25,0,0,0.25,0.25
25,172,26,1,0,0.25,0.25
26,172,27,1,0,0.25,0.25
27,172,28,1,0,0.25,0.25
28,172,29,1,1,0.25,0.25
29,172,30,1,1,0.25,0.25
30,172,31,1,0,0.25,0.25
31,172,32,1,1,0.25,0.25
32,172,33,1,0,0.25,0.25
33,172,34,1,1,0.25,0.25
34,172,35,1,0,0.25,0.25
35,172,36,1,0,0.25,0.25
36,172,37,1,1,0.25,0.25
37,172,38,1,0,0.25,0.25
38,172,39,0,0,0.25,0.25
39,172,40,0,0,0.25,0.25
40,172,41,1,0,0.25,0.25
41,172,42,0,1,0.25,0.25
42,172,43,1,0,0.25,0.25
43,172,44,0,0,0.25,0.25
44,172,45,1,0,0.25,0.25
45,172,46,1,0,0.25,0.25
46,172,47,0,0,0.25,0.25
47,172,48,1,0,0.25,0.25
48,172,49,1,0,0.25,0.25
49,172,50,1,0,0.25,0.25
50,172,51,1,0,0.25,0.25
51,172,52,0,0,0.25,0.25
52,172,53,1,0,0.25,0.25
53,172,54,1,0,0.25,0.25
54,172,55,1,1,0.25,0.25
55,172,56,1,0,0.25,0.25
56,172,57,1,0,0.25,0.25
57,172,58,1,0,0.25,0.25
58,172,59,1,1,0.25,0.25
59,172,60,1,0,0.25,0.25
60,172,61,1,0,0.25,0.25
61,172,62,1,0,0.25,0.25
62,172,63,1,1,0.25,0.25
63,172,64,1,0,0.25,0.25
64,172,65,0,0,0.25,0.25
65,172,66,1,0,0.25,0.25
66,172,67,1,0,0.25,0.25
67,172,68,1,0,0.25,0.25
68,172,69,0,0,0.25,0.25
69,172,70,1,0,0.25,0.25
70,172,71,1,0,0.25,0.25
71,172,72,1,1,0.25,0.25
72,172,73,0,0,0.25,0.25
73,172,74,1,0,0.25,0.25
74,172,75,1,0,0.25,0.25
75,172,76,1,0,0.25,0.25
76,172,77,1,0,0.25,0.25
77,172,78,1,0,0.25,0.25
78,172,79,1,0,0.25,0.25
79,172,80,1,0,0.25,0.25
80,172,81,1,0,0.25,0.25
81,172,82,0,0,0.25,0.25
82,172,83,1,1,0.25,0.25
83,172,84,1,0,0.25,0.25
84,172,85,1,0,0.25,0.25
85,172,86,1,1,0.25,0.25
86,172,87,1,1,0.25,0.25
87,172,88,1,0,0.25,0.25
88,172,89,1,0,0.25,0.25
89,172,90,1,1,0.25,0.25
90,172,91,1,1,0.25,0.25
91,172,92,1,1,0.25,0.25
92,172,93,0,0,0.25,0.25
93,172,94,1,0,0.25,0.25
94,172,95,1,0,0.25,0.25
95,172,96,0,0,0.25,0.25
96,172,97,0,0,0.25,0.25
97,172,98,1,0,0.25,0.25
98,172,99,1,0,0.25,0.25
99,172,100,0,1,0.25,0.25
0,173,1,0,0,0.25,0.25
1,173,2,1,0,0.25,0.25
2,173,3,1,0,0.25,0.25
3,173,4,1,1,0.25,0.25
4,173,5,1,0,0.25,0.25
5,173,6,1,0,0.25,0.25
6,173,7,1,0,0.25,0.25
7,173,8,1,1,0.25,0.25
8,173,9,1,0,0.25,0.25
9,173,10,1,0,0.25,0.25
10,173,11,1,0,0.25,0.25
11,173,12,1,0,0.25,0.25
12,173,13,1,0,0.25,0.25
13,173,14,0,0,0.25,0.25
14,173,15,1,1,0.25,0.25
15,173,16,1,0,0.25,0.25
16,173,17,1,0,0.25,0.25
17,173,18,0,0,0.25,0.25
18,173,19,1,0,0.25,0.25
19,173,20,1,0,0.25,0.25
20,173,21,1,0,0.25,0.25
21,173,22,1,1,0.25,0.25
22,173,23,1,1,0.25,0.25
23,173,24,1,0,0.25,0.25
24,173,25,0,0,0.25,0.25
25,173,26,1,1,0.25,0.25
26,173,27,1,0,0.25,0.25
27,173,28,1,0,0.25,0.25
28,173,29,1,1,0.25,0.25
29,173,30,1,0,0.25,0.25
30,173,31,1,0,0.25,0.25
31,173,32,0,0,0.25,0.25
32,173,33,0,0,0.25,0.25
33,173,34,1,0,0.25,0.25
34,173,35,1,0,0.25,0.25
35,173,36,0,0,0.25,0.25
36,173,37,1,0,0.25,0.25
37,173,38,1,0,0.25,0.25
38,173,39,0,0,0.25,0.25
39,173,40,1,0,0.25,0.25
40,173,41,0,0,0.25,0.25
41,173,42,0,0,0.25,0.25
42,173,43,1,0,0.25,0.25
43,173,44,0,0,0.25,0.25
44,173,45,1,0,0.25,0.25
45,173,46,1,0,0.25,0.25
46,173,47,1,0,0.25,0.25
47,173,48,1,0,0.25,0.25
48,173,49,1,0,0.25,0.25
49,173,50,1,0,0.25,0.25
50,173,51,1,1,0.25,0.25
51,173,52,1,0,0.25,0.25
52,173,53,1,1,0.25,0.25
53,173,54,1,0,0.25,0.25
54,173,55,1,0,0.25,0.25
55,173,56,1,0,0.25,0.25
56,173,57,1,0,0.25,0.25
57,173,58,1,0,0.25,0.25
58,173,59,1,0,0.25,0.25
59,173,60,1,0,0.25,0.25
60,173,61,0,0,0.25,0.25
61,173,62,1,0,0.25,0.25
62,173,63,0,0,0.25,0.25
63,173,64,1,0,0.25,0.25
64,173,65,1,0,0.25,0.25
65,173,66,0,0,0.25,0.25
66,173,67,1,0,0.25,0.25
67,173,68,1,0,0.25,0.25
68,173,69,1,0,0.25,0.25
69,173,70,0,0,0.25,0.25
70,173,71,1,0,0.25,0.25
71,173,72,1,0,0.25,0.25
72,173,73,1,0,0.25,0.25
73,173,74,1,0,0.25,0.25
74,173,75,1,1,0.25,0.25
75,173,76,1,0,0.25,0.25
76,173,77,1,0,0.25,0.25
77,173,78,1,0,0.25,0.25
78,173,79,1,0,0.25,0.25
79,173,80,1,0,0.25,0.25
80,173,81,1,0,0.25,0.25
81,173,82,1,1,0.25,0.25
82,173,83,1,0,0.25,0.25
83,173,84,1,0,0.25,0.25
84,173,85,0,0,0.25,0.25
85,173,86,1,0,0.25,0.25
86,173,87,1,0,0.25,0.25
87,173,88,1,0,0.25,0.25
88,173,89,1,0,0.25,0.25
89,173,90,1,0,0.25,0.25
90,173,91,1,0,0.25,0.25
91,173,92,0,1,0.25,0.25
92,173,93,1,0,0.25,0.25
93,173,94,1,1,0.25,0.25
94,173,95,1,0,0.25,0.25
95,173,96,1,0,0.25,0.25
96,173,97,1,1,0.25,0.25
97,173,98,1,0,0.25,0.25
98,173,99,1,0,0.25,0.25
99,173,100,1,1,0.25,0.25
0,174,1,0,0,0.25,0.25
1,174,2,1,1,0.25,0.25
2,174,3,1,0,0.25,0.25
3,174,4,1,1,0.25,0.25
4,174,5,1,0,0.25,0.25
5,174,6,1,0,0.25,0.25
6,174,7,1,0,0.25,0.25
7,174,8,1,0,0.25,0.25
8,174,9,1,0,0.25,0.25
9,174,10,1,0,0.25,0.25
10,174,11,1,0,0.25,0.25
11,174,12,0,0,0.25,0.25
12,174,13,1,1,0.25,0.25
13,174,14,0,0,0.25,0.25
14,174,15,1,0,0.25,0.25
15,174,16,1,0,0.25,0.25
16,174,17,1,0,0.25,0.25
17,174,18,1,0,0.25,0.25
18,174,19,1,1,0.25,0.25
19,174,20,1,1,0.25,0.25
20,174,21,1,0,0.25,0.25
21,174,22,1,0,0.25,0.25
22,174,23,0,1,0.25,0.25
23,174,24,1,0,0.25,0.25
24,174,25,1,0,0.25,0.25
25,174,26,1,0,0.25,0.25
26,174,27,1,0,0.25,0.25
27,174,28,1,1,0.25,0.25
28,174,29,0,0,0.25,0.25
29,174,30,0,0,0.25,0.25
30,174,31,1,0,0.25,0.25
31,174,32,1,0,0.25,0.25
32,174,33,0,0,0.25,0.25
33,174,34,1,0,0.25,0.25
34,174,35,1,1,0.25,0.25
35,174,36,1,0,0.25,0.25
36,174,37,1,0,0.25,0.25
37,174,38,0,0,0.25,0.25
38,174,39,1,0,0.25,0.25
39,174,40,1,0,0.25,0.25
40,174,41,1,1,0.25,0.25
41,174,42,1,1,0.25,0.25
42,174,43,1,0,0.25,0.25
43,174,44,1,0,0.25,0.25
44,174,45,0,0,0.25,0.25
45,174,46,1,0,0.25,0.25
46,174,47,1,0,0.25,0.25
47,174,48,1,1,0.25,0.25
48,174,49,1,0,0.25,0.25
49,174,50,1,0,0.25,0.25
50,174,51,0,0,0.25,0.25
51,174,52,0,1,0.25,0.25
52,174,53,1,0,0.25,0.25
53,174,54,1,0,0.25,0.25
54,174,55,1,0,0.25,0.25
55,174,56,1,0,0.25,0.25
56,174,57,1,0,0.25,0.25
57,174,58,0,0,0.25,0.25
58,174,59,1,0,0.25,0.25
59,174,60,1,0,0.25,0.25
60,174,61,1,0,0.25,0.25
61,174,62,0,1,0.25,0.25
62,174,63,1,0,0.25,0.25
63,174,64,1,0,0.25,0.25
64,174,65,1,0,0.25,0.25
65,174,66,1,0,0.25,0.25
66,174,67,1,1,0.25,0.25
67,174,68,1,0,0.25,0.25
68,174,69,1,1,0.25,0.25
69,174,70,1,1,0.25,0.25
70,174,71,1,0,0.25,0.25
71,174,72,0,0,0.25,0.25
72,174,73,1,0,0.25,0.25
73,174,74,1,0,0.25,0.25
74,174,75,1,0,0.25,0.25
75,174,76,1,0,0.25,0.25
76,174,77,0,0,0.25,0.25
77,174,78,1,1,0.25,0.25
78,174,79,0,0,0.25,0.25
79,174,80,0,0,0.25,0.25
80,174,81,1,0,0.25,0.25
81,174,82,1,1,0.25,0.25
82,174,83,1,0,0.25,0.25
83,174,84,1,0,0.25,0.25
84,174,85,1,0,0.25,0.25
85,174,86,1,0,0.25,0.25
86,174,87,1,1,0.25,0.25
87,174,88,0,0,0.25,0.25
88,174,89,1,0,0.25,0.25
89,174,90,1,1,0.25,0.25
90,174,91,1,0,0.25,0.25
91,174,92,0,0,0.25,0.25
92,174,93,1,0,0.25,0.25
93,174,94,1,0,0.25,0.25
94,174,95,1,0,0.25,0.25
95,174,96,1,0,0.25,0.25
96,174,97,0,0,0.25,0.25
97,174,98,1,0,0.25,0.25
98,174,99,1,0,0.25,0.25
99,174,100,0,1,0.25,0.25
0,175,1,0,0,0.25,0.25
1,175,2,1,0,0.25,0.25
2,175,3,1,0,0.25,0.25
3,175,4,1,0,0.25,0.25
4,175,5,1,0,0.25,0.25
5,175,6,1,0,0.25,0.25
6,175,7,1,0,0.25,0.25
7,175,8,1,1,0.25,0.25
8,175,9,1,0,0.25,0.25
9,175,10,1,0,0.25,0.25
10,175,11,1,1,0.25,0.25
11,175,12,1,0,0.25,0.25
12,175,13,1,0,0.25,0.25
13,175,14,1,1,0.25,0.25
14,175,15,1,1,0.25,0.25
15,175,16,1,0,0.25,0.25
16,175,17,1,0,0.25,0.25
17,175,18,0,0,0.25,0.25
18,175,19,1,0,0.25,0.25
19,175,20,1,0,0.25,0.25
20,175,21,0,0,0.25,0.25
21,175,22,1,0,0.25,0.25
22,175,23,1,0,0.25,0.25
23,175,24,0,0,0.25,0.25
24,175,25,0,0,0.25,0.25
25,175,26,1,0,0.25,0.25
26,175,27,1,0,0.25,0.25
27,175,28,1,0,0.25,0.25
28,175,29,1,0,0.25,0.25
29,175,30,1,0,0.25,0.25
30,175,31,1,1,0.25,0.25
31,175,32,1,1,0.25,0.25
32,175,33,1,0,0.25,0.25
33,175,34,1,0,0.25,0.25
34,175,35,1,0,0.25,0.25
35,175,36,1,0,0.25,0.25
36,175,37,1,1,0.25,0.25
37,175,38,1,0,0.25,0.25
38,175,39,1,0,0.25,0.25
39,175,40,1,0,0.25,0.25
40,175,41,0,0,0.25,0.25
41,175,42,0,0,0.25,0.25
42,175,43,1,0,0.25,0.25
43,175,44,1,0,0.25,0.25
44,175,45,1,1,0.25,0.25
45,175,46,1,0,0.25,0.25
46,175,47,0,0,0.25,0.25
47,175,48,1,1,0.25,0.25
48,175,49,1,0,0.25,0.25
49,175,50,1,0,0.25,0.25
50,175,51,1,0,0.25,0.25
51,175,52,1,0,0.25,0.25
52,175,53,1,0,0.25,0.25
53,175,54,1,1,0.25,0.25
54,175,55,0,0,0.25,0.25
55,175,56,1,0,0.25,0.25
56,175,57,1,1,0.25,0.25
57,175,58,0,1,0.25,0.25
58,175,59,1,0,0.25,0.25
59,175,60,1,0,0.25,0.25
60,175,61,1,0,0.25,0.25
61,175,62,1,1,0.25,0.25
62,175,63,1,0,0.25,0.25
63,175,64,0,0,0.25,0.25
64,175,65,1,0,0.25,0.25
65,175,66,1,0,0.25,0.25
66,175,67,0,0,0.25,0.25
67,175,68,0,0,0.25,0.25
68,175,69,1,0,0.25,0.25
69,175,70,1,1,0.25,0.25
70,175,71,1,0,0.25,0.25
71,175,72,0,0,0.25,0.25
72,175,73,1,0,0.25,0.25
73,175,74,1,0,0.25,0.25
74,175,75,1,0,0.25,0.25
75,175,76,1,0,0.25,0.25
76,175,77,1,0,0.25,0.25
77,175,78,1,1,0.25,0.25
78,175,79,1,0,0.25,0.25
79,175,80,0,1,0.25,0.25
80,175,81,1,0,0.25,0.25
81,175,82,1,0,0.25,0.25
82,175,83,1,0,0.25,0.25
83,175,84,1,0,0.25,0.25
84,175,85,1,1,0.25,0.25
85,175,86,1,0,0.25,0.25
86,175,87,1,1,0.25,0.25
87,175,88,0,0,0.25,0.25
88,175,89,1,1,0.25,0.25
89,175,90,0,0,0.25,0.25
90,175,91,1,0,0.25,0.25
91,175,92,1,0,0.25,0.25
92,175,93,1,0,0.25,0.25
93,175,94,1,0,0.25,0.25
94,175,95,0,0,0.25,0.25
95,175,96,1,0,0.25,0.25
96,175,97,0,1,0.25,0.25
97,175,98,1,0,0.25,0.25
98,175,99,0,1,0.25,0.25
99,175,100,1,0,0.25,0.25
0,176,1,0,0,0.25,0.25
1,176,2,1,0,0.25,0.25
2,176,3,1,0,0.25,0.25
3,176,4,1,0,0.25,0.25
4,176,5,1,0,0.25,0.25
5,176,6,1,1,0.25,0.25
6,176,7,1,1,0.25,0.25
7,176,8,1,0,0.25,0.25
8,176,9,1,0,0.25,0.25
9,176,10,1,0,0.25,0.25
10,176,11,1,1,0.25,0.25
11,176,12,1,1,0.25,0.25
12,176,13,1,0,0.25,0.25
13,176,14,1,1,0.25,0.25
14,176,15,1,0,0.25,0.25
15,176,16,0,0,0.25,0.25
16,176,17,0,0,0.25,0.25
17,176,18,1,0,0.25,0.25
18,176,19,1,1,0.25,0.25
19,176,20,1,0,0.25,0.25
20,176,21,0,0,0.25,0.25
21,176,22,0,1,0.25,0.25
22,176,23,1,0,0.25,0.25
23,176,24,0,0,0.25,0.25
24,176,25,1,0,0.25,0.25
25,176,26,1,0,0.25,0.25
26,176,27,1,0,0.25,0.25
27,176,28,1,0,0.25,0.25
28,176,29,0,0,0.25,0.25
29,176,30,1,0,0.25,0.25
30,176,31,1,0,0.25,0.25
31,176,32,0,0,0.25,0.25
32,176,33,1,0,0.25,0.25
33,176,34,1,0,0.25,0.25
34,176,35,1,1,0.25,0.25
35,176,36,1,0,0.25,0.25
36,176,37,1,0,0.25,0.25
37,176,38,1,1,0.25,0.25
38,176,39,1,0,0.25,0.25
39,176,40,1,0,0.25,0.25
40,176,41,1,1,0.25,0.25
41,176,42,1,0,0.25,0.25
42,176,43,1,0,0.25,0.25
43,176,44,1,1,0.25,0.25
44,176,45,0,0,0.25,0.25
45,176,46,1,0,0.25,0.25
46,176,47,1,0,0.25,0.25
47,176,48,0,0,0.25,0.25
48,176,49,1,0,0.25,0.25
49,176,50,1,0,0.25,0.25
50,176,51,0,1,0.25,0.25
51,176,52,1,0,0.25,0.25
52,176,53,1,0,0.25,0.25
53,176,54,0,0,0.25,0.25
54,176,55,1,0,0.25,0.25
55,176,56,1,1,0.25,0.25
56,176,57,1,1,0.25,0.25
57,176,58,1,0,0.25,0.25
58,176,59,1,1,0.25,0.25
59,176,60,1,0,0.25,0.25
60,176,61,0,0,0.25,0.25
61,176,62,1,1,0.25,0.25
62,176,63,1,0,0.25,0.25
63,176,64,1,0,0.25,0.25
64,176,65,1,1,0.25,0.25
65,176,66,0,0,0.25,0.25
66,176,67,0,1,0.25,0.25
67,176,68,1,0,0.25,0.25
68,176,69,0,0,0.25,0.25
69,176,70,1,0,0.25,0.25
70,176,71,1,0,0.25,0.25
71,176,72,0,0,0.25,0.25
72,176,73,1,0,0.25,0.25
73,176,74,1,0,0.25,0.25
74,176,75,0,0,0.25,0.25
75,176,76,1,0,0.25,0.25
76,176,77,0,0,0.25,0.25
77,176,78,0,0,0.25,0.25
78,176,79,1,0,0.25,0.25
79,176,80,1,1,0.25,0.25
80,176,81,1,0,0.25,0.25
81,176,82,1,0,0.25,0.25
82,176,83,1,0,0.25,0.25
83,176,84,1,1,0.25,0.25
84,176,85,1,0,0.25,0.25
85,176,86,1,1,0.25,0.25
86,176,87,1,1,0.25,0.25
87,176,88,1,0,0.25,0.25
88,176,89,1,0,0.25,0.25
89,176,90,0,0,0.25,0.25
90,176,91,1,1,0.25,0.25
91,176,92,1,0,0.25,0.25
92,176,93,1,0,0.25,0.25
93,176,94,0,0,0.25,0.25
94,176,95,1,0,0.25,0.25
95,176,96,0,0,0.25,0.25
96,176,97,0,0,0.25,0.25
97,176,98,1,1,0.25,0.25
98,176,99,1,0,0.25,0.25
99,176,100,1,0,0.25,0.25
0,177,1,0,1,0.25,0.25
1,177,2,0,0,0.25,0.25
2,177,3,0,0,0.25,0.25
3,177,4,1,0,0.25,0.25
4,177,5,0,0,0.25,0.25
5,177,6,0,0,0.25,0.25
6,177,7,0,1,0.25,0.25
7,177,8,0,0,0.25,0.25
8,177,9,0,0,0.25,0.25
9,177,10,0,1,0.25,0.25
10,177,11,0,0,0.25,0.25
11,177,12,1,0,0.25,0.25
12,177,13,1,0,0.25,0.25
13,177,14,1,1,0.25,0.25
14,177,15,1,1,0.25,0.25
15,177,16,1,0,0.25,0.25
16,177,17,0,0,0.25,0.25
17,177,18,1,0,0.25,0.25
18,177,19,1,0,0.25,0.25
19,177,20,1,0,0.25,0.25
20,177,21,1,0,0.25,0.25
21,177,22,1,1,0.25,0.25
22,177,23,1,0,0.25,0.25
23,177,24,0,1,0.25,0.25
24,177,25,0,1,0.25,0.25
25,177,26,1,0,0.25,0.25
26,177,27,1,0,0.25,0.25
27,177,28,1,0,0.25,0.25
28,177,29,1,1,0.25,0.25
29,177,30,1,0,0.25,0.25
30,177,31,1,0,0.25,0.25
31,177,32,0,1,0.25,0.25
32,177,33,1,0,0.25,0.25
33,177,34,0,0,0.25,0.25
34,177,35,0,0,0.25,0.25
35,177,36,1,0,0.25,0.25
36,177,37,1,0,0.25,0.25
37,177,38,1,0,0.25,0.25
38,177,39,0,0,0.25,0.25
39,177,40,1,1,0.25,0.25
40,177,41,1,0,0.25,0.25
41,177,42,0,0,0.25,0.25
42,177,43,1,0,0.25,0.25
43,177,44,1,0,0.25,0.25
44,177,45,1,0,0.25,0.25
45,177,46,1,0,0.25,0.25
46,177,47,1,0,0.25,0.25
47,177,48,1,0,0.25,0.25
48,177,49,1,0,0.25,0.25
49,177,50,0,0,0.25,0.25
50,177,51,1,0,0.25,0.25
51,177,52,1,0,0.25,0.25
52,177,53,1,0,0.25,0.25
53,177,54,1,0,0.25,0.25
54,177,55,1,0,0.25,0.25
55,177,56,1,0,0.25,0.25
56,177,57,1,0,0.25,0.25
57,177,58,1,0,0.25,0.25
58,177,59,1,0,0.25,0.25
59,177,60,1,0,0.25,0.25
60,177,61,1,0,0.25,0.25
61,177,62,1,0,0.25,0.25
62,177,63,1,0,0.25,0.25
63,177,64,1,0,0.25,0.25
64,177,65,1,0,0.25,0.25
65,177,66,1,0,0.25,0.25
66,177,67,1,0,0.25,0.25
67,177,68,1,1,0.25,0.25
68,177,69,1,1,0.25,0.25
69,177,70,1,1,0.25,0.25
70,177,71,1,0,0.25,0.25
71,177,72,1,0,0.25,0.25
72,177,73,1,1,0.25,0.25
73,177,74,1,0,0.25,0.25
74,177,75,1,0,0.25,0.25
75,177,76,1,0,0.25,0.25
76,177,77,1,0,0.25,0.25
77,177,78,0,0,0.25,0.25
78,177,79,0,1,0.25,0.25
79,177,80,0,0,0.25,0.25
80,177,81,1,1,0.25,0.25
81,177,82,1,1,0.25,0.25
82,177,83,0,0,0.25,0.25
83,177,84,1,1,0.25,0.25
84,177,85,1,0,0.25,0.25
85,177,86,1,0,0.25,0.25
86,177,87,1,0,0.25,0.25
87,177,88,1,1,0.25,0.25
88,177,89,0,1,0.25,0.25
89,177,90,1,1,0.25,0.25
90,177,91,0,0,0.25,0.25
91,177,92,1,0,0.25,0.25
92,177,93,1,0,0.25,0.25
93,177,94,0,0,0.25,0.25
94,177,95,1,0,0.25,0.25
95,177,96,1,1,0.25,0.25
96,177,97,1,0,0.25,0.25
97,177,98,0,0,0.25,0.25
98,177,99,0,0,0.25,0.25
99,177,100,0,0,0.25,0.25
0,178,1,0,1,0.25,0.25
1,178,2,0,1,0.25,0.25
2,178,3,0,0,0.25,0.25
3,178,4,0,0,0.25,0.25
4,178,5,0,0,0.25,0.25
5,178,6,0,0,0.25,0.25
6,178,7,0,1,0.25,0.25
7,178,8,0,1,0.25,0.25
8,178,9,0,0,0.25,0.25
9,178,10,0,0,0.25,0.25
10,178,11,0,1,0.25,0.25
11,178,12,0,0,0.25,0.25
12,178,13,1,0,0.25,0.25
13,178,14,1,0,0.25,0.25
14,178,15,1,0,0.25,0.25
15,178,16,1,1,0.25,0.25
16,178,17,0,0,0.25,0.25
17,178,18,0,0,0.25,0.25
18,178,19,1,0,0.25,0.25
19,178,20,1,0,0.25,0.25
20,178,21,0,0,0.25,0.25
21,178,22,1,1,0.25,0.25
22,178,23,1,0,0.25,0.25
23,178,24,1,1,0.25,0.25
24,178,25,1,0,0.25,0.25
25,178,26,0,0,0.25,0.25
26,178,27,1,0,0.25,0.25
27,178,28,1,0,0.25,0.25
28,178,29,1,0,0.25,0.25
29,178,30,1,0,0.25,0.25
30,178,31,1,1,0.25,0.25
31,178,32,0,0,0.25,0.25
32,178,33,1,0,0.25,0.25
33,178,34,0,0,0.25,0.25
34,178,35,1,0,0.25,0.25
35,178,36,1,0,0.25,0.25
36,178,37,1,1,0.25,0.25
37,178,38,1,1,0.25,0.25
38,178,39,1,0,0.25,0.25
39,178,40,1,0,0.25,0.25
40,178,41,0,0,0.25,0.25
41,178,42,1,0,0.25,0.25
42,178,43,1,0,0.25,0.25
43,178,44,1,0,0.25,0.25
44,178,45,1,0,0.25,0.25
45,178,46,1,0,0.25,0.25
46,178,47,0,1,0.25,0.25
47,178,48,0,1,0.25,0.25
48,178,49,1,1,0.25,0.25
49,178,50,1,0,0.25,0.25
50,178,51,1,0,0.25,0.25
51,178,52,1,0,0.25,0.25
52,178,53,1,1,0.25,0.25
53,178,54,1,0,0.25,0.25
54,178,55,1,1,0.25,0.25
55,178,56,1,1,0.25,0.25
56,178,57,0,0,0.25,0.25
57,178,58,0,0,0.25,0.25
58,178,59,0,0,0.25,0.25
59,178,60,1,0,0.25,0.25
60,178,61,1,0,0.25,0.25
61,178,62,1,1,0.25,0.25
62,178,63,0,0,0.25,0.25
63,178,64,1,0,0.25,0.25
64,178,65,0,0,0.25,0.25
65,178,66,0,0,0.25,0.25
66,178,67,1,1,0.25,0.25
67,178,68,1,0,0.25,0.25
68,178,69,1,0,0.25,0.25
69,178,70,1,0,0.25,0.25
70,178,71,1,1,0.25,0.25
71,178,72,0,0,0.25,0.25
72,178,73,1,0,0.25,0.25
73,178,74,1,0,0.25,0.25
74,178,75,1,0,0.25,0.25
75,178,76,1,0,0.25,0.25
76,178,77,0,1,0.25,0.25
77,178,78,1,1,0.25,0.25
78,178,79,1,1,0.25,0.25
79,178,80,1,1,0.25,0.25
80,178,81,0,1,0.25,0.25
81,178,82,1,1,0.25,0.25
82,178,83,1,1,0.25,0.25
83,178,84,1,0,0.25,0.25
84,178,85,1,0,0.25,0.25
85,178,86,1,0,0.25,0.25
86,178,87,0,0,0.25,0.25
87,178,88,0,0,0.25,0.25
88,178,89,0,0,0.25,0.25
89,178,90,0,1,0.25,0.25
90,178,91,0,0,0.25,0.25
91,178,92,0,0,0.25,0.25
92,178,93,0,0,0.25,0.25
93,178,94,1,0,0.25,0.25
94,178,95,1,0,0.25,0.25
95,178,96,1,0,0.25,0.25
96,178,97,1,0,0.25,0.25
97,178,98,1,1,0.25,0.25
98,178,99,1,0,0.25,0.25
99,178,100,0,0,0.25,0.25
0,179,1,0,1,0.25,0.25
1,179,2,0,0,0.25,0.25
